customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
419,82,5,97045.66,2,3,2,7,Potential Loyalists
994,56,4,98439.46,3,2,2,7,Potential Loyalists
622,62,3,100354.78,3,2,2,7,Potential Loyalists
503,80,5,100409.94,2,3,2,7,Potential Loyalists
451,146,6,102449.12,2,3,2,7,Potential Loyalists
567,89,7,103881.54,2,3,2,7,Potential Loyalists
710,68,4,104486.88,3,2,2,7,Potential Loyalists
653,59,3,105722.5,3,2,2,7,Potential Loyalists
1109,67,4,106232.83,3,2,2,7,Potential Loyalists
390,68,2,107776.66,3,2,2,7,Potential Loyalists
745,74,2,107962.18,3,2,2,7,Potential Loyalists
943,45,3,110141.4,3,2,2,7,Potential Loyalists
860,37,1,112934.32,4,1,2,7,Potential Loyalists
816,88,6,113276.95,2,3,2,7,Potential Loyalists
1067,67,4,115831.06,3,2,2,7,Potential Loyalists
871,76,4,120463.1,3,2,2,7,Potential Loyalists
775,74,4,121026.26,3,2,2,7,Potential Loyalists
551,49,3,121468.31,3,2,2,7,Potential Loyalists
1135,77,3,122080.44,3,2,2,7,Potential Loyalists
969,125,5,122200.52,2,3,2,7,Potential Loyalists
625,109,5,122609.2,2,3,2,7,Potential Loyalists
147,93,5,123989.11,2,3,2,7,Potential Loyalists
764,84,7,126109.88,2,3,2,7,Potential Loyalists
6,35,1,126162.36,4,1,2,7,Potential Loyalists
1144,134,6,126621.46,2,3,2,7,Potential Loyalists
550,88,6,128289.02,2,3,2,7,Potential Loyalists
424,81,7,130673.89,2,3,2,7,Potential Loyalists
362,112,5,130888.19,2,3,2,7,Potential Loyalists
607,48,3,132235.38,3,2,2,7,Potential Loyalists
76,48,3,140875.3,3,2,2,7,Potential Loyalists
255,143,4,148680.21,2,2,3,7,Potential Loyalists
244,85,3,151527.59,2,2,3,7,Potential Loyalists
584,119,3,153264.53,2,2,3,7,Potential Loyalists
675,91,4,153937.84,2,2,3,7,Potential Loyalists
1128,105,4,154918.21,2,2,3,7,Potential Loyalists
770,90,4,155926.54,2,2,3,7,Potential Loyalists
1116,80,4,158582.23,2,2,3,7,Potential Loyalists
613,158,4,159054.3,2,2,3,7,Potential Loyalists
867,113,4,160898.66,2,2,3,7,Potential Loyalists
873,220,6,161254.54,1,3,3,7,Potential Loyalists
579,85,4,173008.6,2,2,3,7,Potential Loyalists
901,78,2,176444.98,2,2,3,7,Potential Loyalists
885,413,5,181864.76,1,3,3,7,Potential Loyalists
173,77,3,184374.47,2,2,3,7,Potential Loyalists
466,125,3,184969.74,2,2,3,7,Potential Loyalists
908,88,3,188158.76,2,2,3,7,Potential Loyalists
628,335,6,188799.37,1,3,3,7,Potential Loyalists
254,91,3,193337.11,2,2,3,7,Potential Loyalists
610,233,7,200108.09,1,3,3,7,Potential Loyalists
658,105,4,218529.96,2,2,3,7,Potential Loyalists
590,55,1,218890.23,3,1,3,7,Potential Loyalists
586,191,3,222075.35,2,2,3,7,Potential Loyalists
970,159,3,223552.84,2,2,3,7,Potential Loyalists
233,117,3,224201.0,2,2,3,7,Potential Loyalists
316,231,6,224663.41,1,3,3,7,Potential Loyalists
416,90,4,229476.02,2,2,3,7,Potential Loyalists
965,192,3,231888.1,2,2,3,7,Potential Loyalists
972,223,7,232267.36,1,3,3,7,Potential Loyalists
693,96,4,238705.37,2,2,3,7,Potential Loyalists
521,443,7,243381.38,1,3,3,7,Potential Loyalists
145,84,3,245934.22,2,2,3,7,Potential Loyalists
925,181,3,257173.07,2,2,3,7,Potential Loyalists
861,145,4,257720.64,2,2,3,7,Potential Loyalists
1145,210,5,258589.21,1,3,3,7,Potential Loyalists
75,174,4,264115.26,2,2,3,7,Potential Loyalists
360,249,7,266941.17,1,3,3,7,Potential Loyalists
560,195,4,269533.37,2,2,3,7,Potential Loyalists
756,238,8,289220.51,1,3,3,7,Potential Loyalists
384,242,8,291137.97,1,3,3,7,Potential Loyalists
750,86,4,295568.96,2,2,3,7,Potential Loyalists
1168,86,2,296875.61,2,2,3,7,Potential Loyalists
38,90,3,301847.4,2,2,3,7,Potential Loyalists
538,197,3,302010.68,2,2,3,7,Potential Loyalists
1043,219,4,312459.26,1,2,4,7,Potential Loyalists
115,262,3,391853.78,1,2,4,7,Potential Loyalists
915,286,4,461135.62,1,2,4,7,Potential Loyalists
169,13,1,613.22,4,1,1,6,Potential Loyalists
1096,58,2,3385.08,3,2,1,6,Potential Loyalists
60,14,1,4929.03,4,1,1,6,Potential Loyalists
694,8,1,5556.63,4,1,1,6,Potential Loyalists
1113,70,2,6179.41,3,2,1,6,Potential Loyalists
373,13,1,6183.29,4,1,1,6,Potential Loyalists
355,16,1,6955.5,4,1,1,6,Potential Loyalists
247,15,1,9179.97,4,1,1,6,Potential Loyalists
398,59,3,12172.18,3,2,1,6,Potential Loyalists
1011,50,2,13784.08,3,2,1,6,Potential Loyalists
143,74,2,15640.57,3,2,1,6,Potential Loyalists
79,53,2,15653.68,3,2,1,6,Potential Loyalists
715,66,2,17424.6,3,2,1,6,Potential Loyalists
234,44,3,19933.74,3,2,1,6,Potential Loyalists
344,1,1,20666.13,4,1,1,6,Potential Loyalists
1040,64,3,21306.11,3,2,1,6,Potential Loyalists
739,54,4,21579.19,3,2,1,6,Potential Loyalists
865,48,3,21903.25,3,2,1,6,Potential Loyalists
847,33,1,22658.13,4,1,1,6,Potential Loyalists
323,59,2,25534.74,3,2,1,6,Potential Loyalists
134,57,3,26646.17,3,2,1,6,Potential Loyalists
845,51,2,27087.43,3,2,1,6,Potential Loyalists
311,53,2,27763.57,3,2,1,6,Potential Loyalists
1090,51,2,28448.92,3,2,1,6,Potential Loyalists
888,64,2,28554.97,3,2,1,6,Potential Loyalists
799,49,3,28737.98,3,2,1,6,Potential Loyalists
118,39,1,28773.33,4,1,1,6,Potential Loyalists
1042,72,3,29891.97,3,2,1,6,Potential Loyalists
688,77,2,34719.8,3,2,1,6,Potential Loyalists
208,59,2,35886.19,3,2,1,6,Potential Loyalists
126,79,5,36277.33,2,3,1,6,Potential Loyalists
477,63,2,36976.47,3,2,1,6,Potential Loyalists
947,48,2,37716.23,3,2,1,6,Potential Loyalists
485,76,3,37971.91,3,2,1,6,Potential Loyalists
1163,50,2,39484.66,3,2,1,6,Potential Loyalists
153,29,1,39938.33,4,1,1,6,Potential Loyalists
627,66,2,40270.53,3,2,1,6,Potential Loyalists
129,49,4,41817.3,3,2,1,6,Potential Loyalists
1174,57,2,42262.17,3,2,1,6,Potential Loyalists
767,102,5,43070.09,2,3,1,6,Potential Loyalists
157,66,3,43368.49,3,2,1,6,Potential Loyalists
1192,67,4,44021.57,3,2,1,6,Potential Loyalists
1052,59,3,44993.2,3,2,1,6,Potential Loyalists
363,121,3,48118.88,2,2,2,6,Potential Loyalists
1059,123,4,50343.66,2,2,2,6,Potential Loyalists
125,182,3,50371.42,2,2,2,6,Potential Loyalists
942,80,3,55752.15,2,2,2,6,Potential Loyalists
571,93,4,63089.92,2,2,2,6,Potential Loyalists
321,386,5,69362.67,1,3,2,6,Potential Loyalists
64,82,3,70810.08,2,2,2,6,Potential Loyalists
682,78,4,73177.92,2,2,2,6,Potential Loyalists
1058,82,3,75936.11,2,2,2,6,Potential Loyalists
769,146,3,78638.23,2,2,2,6,Potential Loyalists
950,86,3,79293.92,2,2,2,6,Potential Loyalists
1030,174,4,79710.52,2,2,2,6,Potential Loyalists
701,109,3,79851.82,2,2,2,6,Potential Loyalists
720,113,4,80472.36,2,2,2,6,Potential Loyalists
998,81,3,82898.59,2,2,2,6,Potential Loyalists
453,188,3,84123.53,2,2,2,6,Potential Loyalists
1129,118,3,87242.79,2,2,2,6,Potential Loyalists
951,272,7,89079.8,1,3,2,6,Potential Loyalists
782,188,3,90109.75,2,2,2,6,Potential Loyalists
570,196,4,93393.32,2,2,2,6,Potential Loyalists
120,60,1,98994.17,3,1,2,6,Potential Loyalists
910,90,2,99641.64,2,2,2,6,Potential Loyalists
709,173,3,103490.19,2,2,2,6,Potential Loyalists
986,268,5,104718.57,1,3,2,6,Potential Loyalists
224,183,3,107170.11,2,2,2,6,Potential Loyalists
874,88,3,108313.87,2,2,2,6,Potential Loyalists
434,84,2,108836.4,2,2,2,6,Potential Loyalists
85,204,5,114542.25,1,3,2,6,Potential Loyalists
859,80,3,114983.48,2,2,2,6,Potential Loyalists
598,292,5,115998.11,1,3,2,6,Potential Loyalists
583,172,3,121721.82,2,2,2,6,Potential Loyalists
77,150,3,124177.3,2,2,2,6,Potential Loyalists
703,160,4,129778.51,2,2,2,6,Potential Loyalists
778,102,4,131897.39,2,2,2,6,Potential Loyalists
1015,191,4,132064.84,2,2,2,6,Potential Loyalists
83,91,3,132248.66,2,2,2,6,Potential Loyalists
924,110,4,132683.02,2,2,2,6,Potential Loyalists
1171,202,5,134093.9,1,3,2,6,Potential Loyalists
681,277,6,139843.84,1,3,2,6,Potential Loyalists
492,145,4,142316.63,2,2,2,6,Potential Loyalists
1097,101,2,146496.76,2,1,3,6,Potential Loyalists
755,378,3,147292.12,1,2,3,6,Potential Loyalists
792,339,4,166743.3,1,2,3,6,Potential Loyalists
1151,352,4,167711.8,1,2,3,6,Potential Loyalists
23,101,2,169267.64,2,1,3,6,Potential Loyalists
352,239,3,171121.53,1,2,3,6,Potential Loyalists
929,386,4,173614.51,1,2,3,6,Potential Loyalists
727,197,2,180397.16,2,1,3,6,Potential Loyalists
733,249,3,187842.67,1,2,3,6,Potential Loyalists
863,433,4,198236.41,1,2,3,6,Potential Loyalists
894,91,2,201326.25,2,1,3,6,Potential Loyalists
945,180,2,202217.77,2,1,3,6,Potential Loyalists
524,234,4,202822.94,1,2,3,6,Potential Loyalists
828,488,3,204073.32,1,2,3,6,Potential Loyalists
1112,383,3,220171.08,1,2,3,6,Potential Loyalists
876,143,2,238854.19,2,1,3,6,Potential Loyalists
358,341,4,239637.91,1,2,3,6,Potential Loyalists
996,349,3,239823.42,1,2,3,6,Potential Loyalists
130,471,4,295279.39,1,2,3,6,Potential Loyalists
748,246,4,299659.7,1,2,3,6,Potential Loyalists
461,225,2,315845.04,1,1,4,6,Potential Loyalists
295,420,1,316851.4,1,1,4,6,Potential Loyalists
810,490,2,351479.92,1,1,4,6,Potential Loyalists
289,58,1,1133.8,3,1,1,5,Needs Attention
478,79,2,3773.64,2,2,1,5,Needs Attention
644,71,1,4054.29,3,1,1,5,Needs Attention
1088,75,1,5198.82,3,1,1,5,Needs Attention
588,75,1,5590.32,3,1,1,5,Needs Attention
506,64,1,6435.34,3,1,1,5,Needs Attention
90,78,2,9380.42,2,2,1,5,Needs Attention
832,72,1,11764.4,3,1,1,5,Needs Attention
487,74,1,11868.6,3,1,1,5,Needs Attention
21,80,2,13212.2,2,2,1,5,Needs Attention
296,78,2,13534.32,2,2,1,5,Needs Attention
392,151,3,15909.98,2,2,1,5,Needs Attention
630,78,2,17467.94,2,2,1,5,Needs Attention
222,145,4,18239.79,2,2,1,5,Needs Attention
435,53,1,18482.51,3,1,1,5,Needs Attention
1072,130,3,19064.81,2,2,1,5,Needs Attention
31,78,3,22215.47,2,2,1,5,Needs Attention
794,47,1,22286.19,3,1,1,5,Needs Attention
319,92,3,25274.54,2,2,1,5,Needs Attention
593,85,3,28393.03,2,2,1,5,Needs Attention
1164,239,5,29555.6,1,3,1,5,Needs Attention
977,199,3,30120.81,2,2,1,5,Needs Attention
168,118,3,31013.95,2,2,1,5,Needs Attention
989,190,3,31397.83,2,2,1,5,Needs Attention
793,83,4,33933.94,2,2,1,5,Needs Attention
1038,171,3,36543.07,2,2,1,5,Needs Attention
136,93,4,36714.39,2,2,1,5,Needs Attention
299,139,3,36794.53,2,2,1,5,Needs Attention
278,281,5,38428.85,1,3,1,5,Needs Attention
225,53,1,38459.68,3,1,1,5,Needs Attention
875,55,1,39337.64,3,1,1,5,Needs Attention
1185,47,1,42798.69,3,1,1,5,Needs Attention
211,103,4,45544.11,2,2,1,5,Needs Attention
968,133,4,46260.5,2,2,1,5,Needs Attention
371,96,1,46459.62,2,1,2,5,Needs Attention
556,90,2,46476.7,2,1,2,5,Needs Attention
39,261,4,49926.39,1,2,2,5,Needs Attention
713,198,2,51060.94,2,1,2,5,Needs Attention
251,217,3,51471.25,1,2,2,5,Needs Attention
834,221,4,51573.27,1,2,2,5,Needs Attention
686,133,2,51590.44,2,1,2,5,Needs Attention
581,263,4,51662.24,1,2,2,5,Needs Attention
283,334,3,55598.59,1,2,2,5,Needs Attention
620,335,3,55754.64,1,2,2,5,Needs Attention
855,135,2,55948.26,2,1,2,5,Needs Attention
1170,97,2,60632.5,2,1,2,5,Needs Attention
737,300,3,60810.6,1,2,2,5,Needs Attention
405,313,3,63636.44,1,2,2,5,Needs Attention
941,381,3,64316.38,1,2,2,5,Needs Attention
298,143,2,69802.0,2,1,2,5,Needs Attention
345,327,3,72766.6,1,2,2,5,Needs Attention
3,522,3,73957.68,1,2,2,5,Needs Attention
342,478,4,74085.6,1,2,2,5,Needs Attention
580,297,4,78260.13,1,2,2,5,Needs Attention
987,215,3,79640.68,1,2,2,5,Needs Attention
1044,220,3,85530.45,1,2,2,5,Needs Attention
654,411,3,85702.26,1,2,2,5,Needs Attention
596,536,3,86320.63,1,2,2,5,Needs Attention
364,285,3,86916.92,1,2,2,5,Needs Attention
872,159,2,87313.2,2,1,2,5,Needs Attention
452,421,3,88455.99,1,2,2,5,Needs Attention
856,90,2,88874.44,2,1,2,5,Needs Attention
824,243,3,98664.81,1,2,2,5,Needs Attention
237,299,3,100794.96,1,2,2,5,Needs Attention
410,162,1,101396.98,2,1,2,5,Needs Attention
643,215,3,101643.83,1,2,2,5,Needs Attention
690,102,1,102034.54,2,1,2,5,Needs Attention
927,235,4,102054.42,1,2,2,5,Needs Attention
534,251,4,103636.82,1,2,2,5,Needs Attention
312,119,2,106571.37,2,1,2,5,Needs Attention
238,99,2,112073.59,2,1,2,5,Needs Attention
766,403,3,125818.66,1,2,2,5,Needs Attention
611,90,2,126319.53,2,1,2,5,Needs Attention
757,393,3,128246.22,1,2,2,5,Needs Attention
197,659,3,128670.06,1,2,2,5,Needs Attention
784,320,3,130627.01,1,2,2,5,Needs Attention
1036,216,4,131501.65,1,2,2,5,Needs Attention
235,154,2,132222.61,2,1,2,5,Needs Attention
361,482,4,137226.09,1,2,2,5,Needs Attention
450,108,2,139198.47,2,1,2,5,Needs Attention
1001,266,2,144080.5,1,1,3,5,Needs Attention
178,602,2,153216.15,1,1,3,5,Needs Attention
188,390,2,154675.25,1,1,3,5,Needs Attention
395,430,2,176461.3,1,1,3,5,Needs Attention
1182,451,2,183618.11,1,1,3,5,Needs Attention
614,408,1,193292.14,1,1,3,5,Needs Attention
150,305,1,194521.9,1,1,3,5,Needs Attention
573,585,2,198246.87,1,1,3,5,Needs Attention
761,206,1,265235.32,1,1,3,5,Needs Attention
282,399,2,281026.84,1,1,3,5,Needs Attention
963,135,1,1006.62,2,1,1,4,Needs Attention
387,125,1,1807.48,2,1,1,4,Needs Attention
37,104,1,1918.64,2,1,1,4,Needs Attention
191,88,1,2571.35,2,1,1,4,Needs Attention
623,187,1,3236.01,2,1,1,4,Needs Attention
411,103,1,3923.23,2,1,1,4,Needs Attention
1162,78,1,3931.9,2,1,1,4,Needs Attention
460,83,1,4212.65,2,1,1,4,Needs Attention
112,182,1,4556.11,2,1,1,4,Needs Attention
880,229,3,5289.98,1,2,1,4,Needs Attention
651,82,1,5301.88,2,1,1,4,Needs Attention
370,170,1,5408.13,2,1,1,4,Needs Attention
493,143,1,5870.09,2,1,1,4,Needs Attention
955,78,1,6397.03,2,1,1,4,Needs Attention
913,166,2,6598.85,2,1,1,4,Needs Attention
417,105,1,6796.85,2,1,1,4,Needs Attention
1130,87,1,6837.55,2,1,1,4,Needs Attention
818,91,2,7629.07,2,1,1,4,Needs Attention
1136,91,1,7742.91,2,1,1,4,Needs Attention
318,331,3,7892.77,1,2,1,4,Needs Attention
443,245,3,8125.94,1,2,1,4,Needs Attention
16,84,1,8842.36,2,1,1,4,Needs Attention
429,158,1,9328.74,2,1,1,4,Needs Attention
813,151,1,9534.4,2,1,1,4,Needs Attention
966,158,1,9731.29,2,1,1,4,Needs Attention
1133,91,1,13297.06,2,1,1,4,Needs Attention
48,366,3,13500.15,1,2,1,4,Needs Attention
741,423,3,13914.85,1,2,1,4,Needs Attention
568,293,3,14195.66,1,2,1,4,Needs Attention
692,410,3,17535.17,1,2,1,4,Needs Attention
240,135,1,17554.13,2,1,1,4,Needs Attention
160,120,2,18391.96,2,1,1,4,Needs Attention
1017,196,1,18939.24,2,1,1,4,Needs Attention
1108,239,4,19418.3,1,2,1,4,Needs Attention
517,90,2,19436.92,2,1,1,4,Needs Attention
843,163,2,21829.38,2,1,1,4,Needs Attention
626,203,3,22112.39,1,2,1,4,Needs Attention
1065,113,2,22232.4,2,1,1,4,Needs Attention
642,92,1,23007.0,2,1,1,4,Needs Attention
171,177,2,23556.61,2,1,1,4,Needs Attention
1187,314,3,25649.6,1,2,1,4,Needs Attention
335,100,1,25854.66,2,1,1,4,Needs Attention
1079,126,1,25857.63,2,1,1,4,Needs Attention
659,369,3,26919.43,1,2,1,4,Needs Attention
1034,109,1,27448.86,2,1,1,4,Needs Attention
18,140,2,27827.16,2,1,1,4,Needs Attention
195,105,2,30479.31,2,1,1,4,Needs Attention
1018,313,3,31336.32,1,2,1,4,Needs Attention
449,121,2,31691.63,2,1,1,4,Needs Attention
1094,199,1,32196.71,2,1,1,4,Needs Attention
714,132,1,32388.02,2,1,1,4,Needs Attention
32,137,1,33148.16,2,1,1,4,Needs Attention
144,231,3,33196.31,1,2,1,4,Needs Attention
783,148,1,33405.5,2,1,1,4,Needs Attention
823,301,3,33547.42,1,2,1,4,Needs Attention
469,110,1,34388.44,2,1,1,4,Needs Attention
292,353,3,38089.85,1,2,1,4,Needs Attention
459,392,3,39666.17,1,2,1,4,Needs Attention
14,119,2,40710.81,2,1,1,4,Needs Attention
177,367,3,41099.0,1,2,1,4,Needs Attention
174,88,1,41361.73,2,1,1,4,Needs Attention
162,310,3,43011.15,1,2,1,4,Needs Attention
594,342,4,43643.63,1,2,1,4,Needs Attention
103,188,1,43803.16,2,1,1,4,Needs Attention
1037,176,1,43830.79,2,1,1,4,Needs Attention
457,195,2,44604.35,2,1,1,4,Needs Attention
1119,428,2,46657.13,1,1,2,4,Needs Attention
589,271,1,47006.31,1,1,2,4,Needs Attention
148,275,2,47418.65,1,1,2,4,Needs Attention
252,332,2,49619.3,1,1,2,4,Needs Attention
45,385,1,50061.03,1,1,2,4,Needs Attention
678,362,2,51443.4,1,1,2,4,Needs Attention
403,214,2,51592.44,1,1,2,4,Needs Attention
683,336,2,52773.4,1,1,2,4,Needs Attention
857,673,1,55049.45,1,1,2,4,Needs Attention
393,223,1,56273.16,1,1,2,4,Needs Attention
320,310,2,57324.73,1,1,2,4,Needs Attention
740,503,1,57340.06,1,1,2,4,Needs Attention
196,280,2,58414.4,1,1,2,4,Needs Attention
9,422,1,59142.46,1,1,2,4,Needs Attention
1200,245,1,59914.37,1,1,2,4,Needs Attention
953,430,1,60145.95,1,1,2,4,Needs Attention
984,644,1,60357.96,1,1,2,4,Needs Attention
495,447,2,60861.16,1,1,2,4,Needs Attention
655,382,2,62405.34,1,1,2,4,Needs Attention
835,214,2,63020.96,1,1,2,4,Needs Attention
375,498,1,65342.18,1,1,2,4,Needs Attention
890,438,2,68078.54,1,1,2,4,Needs Attention
638,643,1,70775.82,1,1,2,4,Needs Attention
1026,297,1,74312.67,1,1,2,4,Needs Attention
17,661,1,74605.62,1,1,2,4,Needs Attention
334,415,2,75458.07,1,1,2,4,Needs Attention
959,445,2,80166.03,1,1,2,4,Needs Attention
637,314,2,85087.89,1,1,2,4,Needs Attention
383,648,2,91390.01,1,1,2,4,Needs Attention
1153,328,2,91951.44,1,1,2,4,Needs Attention
993,411,2,92566.29,1,1,2,4,Needs Attention
735,392,2,93062.9,1,1,2,4,Needs Attention
1069,380,1,93808.71,1,1,2,4,Needs Attention
366,477,1,94697.76,1,1,2,4,Needs Attention
111,247,2,95138.29,1,1,2,4,Needs Attention
1100,315,2,95482.06,1,1,2,4,Needs Attention
455,307,1,96261.89,1,1,2,4,Needs Attention
903,554,2,96366.36,1,1,2,4,Needs Attention
62,433,2,97528.69,1,1,2,4,Needs Attention
633,282,1,108321.98,1,1,2,4,Needs Attention
656,201,1,110280.73,1,1,2,4,Needs Attention
722,231,2,113798.2,1,1,2,4,Needs Attention
542,440,2,115742.26,1,1,2,4,Needs Attention
154,491,2,122636.21,1,1,2,4,Needs Attention
98,199,2,132919.65,1,1,2,4,Needs Attention
734,206,1,133744.94,1,1,2,4,Needs Attention
1070,643,1,379.94,1,1,1,3,At Risk / Churned
80,704,1,471.82,1,1,1,3,At Risk / Churned
577,416,1,714.76,1,1,1,3,At Risk / Churned
751,685,1,797.37,1,1,1,3,At Risk / Churned
67,547,1,953.02,1,1,1,3,At Risk / Churned
176,237,1,970.8,1,1,1,3,At Risk / Churned
983,226,1,1007.82,1,1,1,3,At Risk / Churned
774,251,1,1165.66,1,1,1,3,At Risk / Churned
773,322,1,1522.21,1,1,1,3,At Risk / Churned
49,385,2,1609.24,1,1,1,3,At Risk / Churned
605,274,1,1637.78,1,1,1,3,At Risk / Churned
731,574,1,1647.64,1,1,1,3,At Risk / Churned
664,519,1,1652.76,1,1,1,3,At Risk / Churned
356,282,1,1830.71,1,1,1,3,At Risk / Churned
203,240,1,2295.48,1,1,1,3,At Risk / Churned
100,296,1,2338.81,1,1,1,3,At Risk / Churned
22,286,1,2438.73,1,1,1,3,At Risk / Churned
601,586,1,2538.08,1,1,1,3,At Risk / Churned
707,448,2,2961.3,1,1,1,3,At Risk / Churned
326,719,1,3098.96,1,1,1,3,At Risk / Churned
266,359,1,3098.96,1,1,1,3,At Risk / Churned
1191,209,1,3202.96,1,1,1,3,At Risk / Churned
427,447,1,3718.24,1,1,1,3,At Risk / Churned
58,414,1,3725.83,1,1,1,3,At Risk / Churned
369,218,1,4326.22,1,1,1,3,At Risk / Churned
673,247,1,4397.6,1,1,1,3,At Risk / Churned
207,382,1,4444.64,1,1,1,3,At Risk / Churned
515,221,1,4770.06,1,1,1,3,At Risk / Churned
665,412,1,4828.51,1,1,1,3,At Risk / Churned
976,262,1,4848.59,1,1,1,3,At Risk / Churned
441,300,1,4859.98,1,1,1,3,At Risk / Churned
7,424,1,5359.86,1,1,1,3,At Risk / Churned
1194,257,1,5361.36,1,1,1,3,At Risk / Churned
343,299,2,5453.65,1,1,1,3,At Risk / Churned
496,516,1,5606.8,1,1,1,3,At Risk / Churned
340,550,1,5761.39,1,1,1,3,At Risk / Churned
228,245,1,5857.86,1,1,1,3,At Risk / Churned
946,720,1,5879.39,1,1,1,3,At Risk / Churned
300,501,1,6054.71,1,1,1,3,At Risk / Churned
527,351,2,6325.07,1,1,1,3,At Risk / Churned
1107,234,1,6528.73,1,1,1,3,At Risk / Churned
1180,383,1,7008.5,1,1,1,3,At Risk / Churned
1138,449,1,7286.35,1,1,1,3,At Risk / Churned
956,270,2,7729.11,1,1,1,3,At Risk / Churned
1,354,1,7832.75,1,1,1,3,At Risk / Churned
33,433,1,8922.9,1,1,1,3,At Risk / Churned
376,597,1,9158.86,1,1,1,3,At Risk / Churned
645,552,1,9212.74,1,1,1,3,At Risk / Churned
1033,217,2,9378.7,1,1,1,3,At Risk / Churned
106,213,1,9407.82,1,1,1,3,At Risk / Churned
780,419,2,9995.13,1,1,1,3,At Risk / Churned
791,258,1,10310.38,1,1,1,3,At Risk / Churned
156,631,1,10372.85,1,1,1,3,At Risk / Churned
99,503,1,10775.84,1,1,1,3,At Risk / Churned
836,430,2,11159.82,1,1,1,3,At Risk / Churned
776,294,1,11362.77,1,1,1,3,At Risk / Churned
349,436,1,11778.98,1,1,1,3,At Risk / Churned
566,244,2,11968.75,1,1,1,3,At Risk / Churned
896,535,1,12558.25,1,1,1,3,At Risk / Churned
444,307,1,12966.06,1,1,1,3,At Risk / Churned
123,417,1,14372.71,1,1,1,3,At Risk / Churned
961,293,1,14422.38,1,1,1,3,At Risk / Churned
729,398,1,14658.28,1,1,1,3,At Risk / Churned
670,318,1,15349.92,1,1,1,3,At Risk / Churned
719,589,2,15540.22,1,1,1,3,At Risk / Churned
931,331,1,16039.73,1,1,1,3,At Risk / Churned
269,670,1,16111.75,1,1,1,3,At Risk / Churned
331,359,2,16685.96,1,1,1,3,At Risk / Churned
785,318,2,17055.45,1,1,1,3,At Risk / Churned
617,263,1,17823.67,1,1,1,3,At Risk / Churned
308,357,1,18177.67,1,1,1,3,At Risk / Churned
624,270,2,18401.27,1,1,1,3,At Risk / Churned
24,347,2,18630.3,1,1,1,3,At Risk / Churned
777,224,2,18801.58,1,1,1,3,At Risk / Churned
159,422,2,18906.37,1,1,1,3,At Risk / Churned
165,634,1,19215.71,1,1,1,3,At Risk / Churned
868,392,1,19246.94,1,1,1,3,At Risk / Churned
354,319,1,19278.08,1,1,1,3,At Risk / Churned
152,518,1,19696.7,1,1,1,3,At Risk / Churned
700,293,1,19973.25,1,1,1,3,At Risk / Churned
357,274,1,20573.87,1,1,1,3,At Risk / Churned
458,211,1,20956.19,1,1,1,3,At Risk / Churned
423,456,1,21236.73,1,1,1,3,At Risk / Churned
25,395,1,21349.02,1,1,1,3,At Risk / Churned
263,277,1,21995.63,1,1,1,3,At Risk / Churned
146,323,1,24360.88,1,1,1,3,At Risk / Churned
902,372,1,24634.31,1,1,1,3,At Risk / Churned
1077,343,2,25109.49,1,1,1,3,At Risk / Churned
827,715,1,25393.92,1,1,1,3,At Risk / Churned
236,469,1,25855.33,1,1,1,3,At Risk / Churned
539,683,1,25923.92,1,1,1,3,At Risk / Churned
5,356,1,26209.5,1,1,1,3,At Risk / Churned
853,310,2,26458.21,1,1,1,3,At Risk / Churned
988,282,1,26763.53,1,1,1,3,At Risk / Churned
294,439,2,26865.61,1,1,1,3,At Risk / Churned
1134,436,2,29528.55,1,1,1,3,At Risk / Churned
291,412,2,30268.92,1,1,1,3,At Risk / Churned
936,416,1,33531.68,1,1,1,3,At Risk / Churned
763,422,1,37358.2,1,1,1,3,At Risk / Churned
753,453,2,39388.75,1,1,1,3,At Risk / Churned
132,404,1,40518.72,1,1,1,3,At Risk / Churned
180,546,1,41813.66,1,1,1,3,At Risk / Churned
107,426,1,41982.47,1,1,1,3,At Risk / Churned
1127,200,1,43896.79,1,1,1,3,At Risk / Churned
618,441,1,44837.85,1,1,1,3,At Risk / Churned
